County,Property Name,Address,Address Description,City,Listed Date
Shelby,Poplar Rural District,,"Roughly bounded by Sec. 1,2,11,12 of Jackson Twp, Shelby Cty",Jacksonville,09-Apr-92
Shelby,"Henricksen, Martin P. and Frederikka, Farmstead",,3 mi NW of Jacksonville,Jacksonville,02-May-92
Shelby,"Chicago, Rock Island and Pacific Railroad Stone Arch Viaduct",,1 mi E of Shelby,Shelby,15-Jul-98
Shelby,St. Boniface Catholic Church District,,,Westphalia,03-Oct-91
Sioux,"Hawarden City Hall, Fire Station, and Auditorium",715  Center St ,,Hawarden,10-Mar-09
Sioux,"Fleshman, Charles M. and Emma M., House",919  9th St ,,Hawarden,07-Jan-93
Sioux,"Zwemer Hall, Northwestern College",101  7th St SW,,Orange City,28-May-75
Sioux,Sioux County Courthouse, S Central Ave ,S central Ave & 2nd Ave,Orange City,11-Apr-77
Story,Ames High School,515  Clark Ave ,,Ames,24-Oct-02
Story,Christian Peterson Courtyard Sculptures and Dairy Industry Building,  Union Dr ,ISU Campus--Union Dr and Wallace Road,Ames,07-Apr-87
Story,Engineering Hall,  Union Dr ,"ISU Campus--N side of Union Dr., N of Friley Complex",Ames,10-Jan-83
Story,Alumni Hall,  Union Dr ,"ISU Campus--N side of Union Dr., E of Friley Complex",Ames,16-Nov-78
Story,Morrill Hall,  Morrill Rd ,ISU Campus,Ames,28-Jun-96
Story,Marston Water Tower,  Marston Dr ,"ISU Campus, Marston Dr and Riggs St",Ames,27-May-82
Story,Knapp-Wilson House (The Farm House),  Knoll Rd ,ISU Campus,Ames,15-Oct-66
Story,Agriculture Hall,  Osborn Dr ,NW edge of ISU Campus,Ames,27-Jun-85
Story,"Budd, Prof. J. L., Sarah M., and Etta Budd, House",804 N Kellogg Ave ,includes 217 8th St (attached by connector),Ames,08-Aug-01
Story,Old Town Historic District,,Between Duff and Clark Aves and 7th and 9th Sts,Ames,02-Jan-04
Story,Bandshell Park Historic District,  Duff Ave ,"Blk bounded by Duff Ave, E 5th St, Carroll Ave, and E 6th St",Ames,07-Oct-99
Story,Skunk River Bridge,  255th St ,4.0 mi SE of Ames,Ames,15-May-98
Story,Colonials Club House,217  Ash Ave ,,Ames,08-Feb-12
Story,Delta Upsilon Chapter House,117  Ash Ave ,,Ames,10-Nov-10
Story,Roosevelt School,921  9th St ,,Ames,02-Mar-10
Story,Municipal Building,420 N Kellogg Ave ,Corner of 5th St. and Kellogg Ave,Ames,13-May-97
Story,Pleasant Grove Community Church and Cemetery,56971  170th St ,"RR2,NE of Ames",Ames,28-May-10
Story,"MacDonald, Gilmour B. and Edith Craig, House",517  Ash Ave ,,Ames,06-May-92
Story,Sigma Sigma-Delta Chi Fraternity House,405  Hayward Ave ,,Ames,10-Jul-08
Story,Mulcahy Barn,25623  710th Ave ,,Colo,28-Jan-04
Story,Keigley Branch Bridge,  550th St ,"3.2 mi NE of Gilbert,",Gilbert,15-May-98
Story,"Wood, William Kennison, Home",  R.R. 2  ,½ m S of Iowa Center,Iowa Center,05-Jun-95
Story,Calamus Creek Bridge,  325th St ,1 mi SE of Maxwell over Calumus Creek,Maxwell,15-May-98
Story,Edwards-Swayze House,1110  9th St ,,Nevada,14-Nov-78
Story,Briggs Terrace,1204  H Ave ,,Nevada,20-Jul-98
Story,Nevada Downtown Historic District,,portions of 900-1200 blocks of 6th and side Sts,Nevada,09-May-03
Story,East Indian Creek Bridge,,4.5 mi SE of Nevada,Nevada,15-May-98
Story,Sheldahl First Norwegian Evangelical Lutheran Church,  3rd St ,3rd and Willow Sts,Sheldahl,11-May-84
Story,"Henryson, Henry T. and Emilie (Wiese), House",619  Grand Ave ,,Story City,20-Apr-05
Story,Herschel--Spillman Two-Row Portable Menagerie Carousel,  Story St ,"North Park, Story St and Grove Ave",Story City,06-Jun-86
Story,Grand Auditorium and Hotel Block,500  Broad St ,500-512 Broad St,Story City,25-Jan-80
Story,Lincoln Township Mausoleum,  E18  ,County Road E18 at Pearl St,Zearing,27-Sep-07
Tama,Chambers Ford Bridge,,4.0 miles SE of Chelsea,Chelsea,07-Apr-98
Tama,"Young, John W., Round Barn",,apx 2 miles N of Dysart,Dysart,30-Jun-86
Tama,Conant's Cabin and Park,  Hwy 96  ,IA Hwy 96 3 mi E of Gladbrook,Gladbrook,14-Dec-00
Tama,Le Grand Bridge,,1.8 miles N of Le Grand over Iowa River,Le Grand,07-Apr-98
Tama,Lincoln Highway Bridge, E 5th St ,,Tama,30-Mar-78
Tama,Tama County Jail,  Broadway  ,@ State St,Toledo,27-Aug-81
Tama,Hope Fire Company Engine House,109 S Broadway  ,,Toledo,27-Jan-83
Tama,Wieting Theatre,101 S Church St ,,Toledo,26-Apr-79
Tama,Star-Clipper-Canfield Building and Winding Stairway,534  2nd St ,,Traer,29-Oct-75
Taylor,Lenox Round Barn,1001  Pollock Blvd ,,Bedford,05-May-99
Taylor,Bedford Commercial Historic District,,"200-500 bl Main St, 500-600 bl Court, 500 bl Central",Bedford,12-Sep-02
Taylor,Bedford Oil Company Service Station,601  Madison St ,,Bedford,15-Jul-99
Taylor,Bedford House,306  Main St ,,Bedford,14-Jun-77
Taylor,Taylor County Courthouse,  Court Ave ,Court Ave between Pearl and Jefferson,Bedford,02-Jul-81
Taylor,Bedford Public Library,  Jefferson St ,,Bedford,23-May-83
Taylor,Lenox Hotel,114 S Main St ,,Lenox,20-Dec-02
Union,Grand River Bridge,  230th St ,9.1 miles E of Arispe over Grand River,Arispe,15-May-98
Union,"Chicago, Burlington, and Quincy Railroad: Creston Station",200 W Adams St ,,Creston,15-Aug-73
Union,U.S. Post Office,222 N Maple St ,222-224 N Maple St,Creston,08-Dec-78
Union,Iowana Hotel,203 W Montgomery St ,,Creston,12-May-09
Union,Jefferson Elementary School,501 N Cherry St ,,Creston,24-Oct-02
Van Buren,Bentonsport Historic District,,E of Keosauqua on the Des Moines River,Bentonsport,25-Apr-72
Van Buren,Bonaparte Pottery Archeological District,,411-419 1st St,Bonaparte,15-Jul-99
Van Buren,Aunty Green Hotel,602  2nd St ,,Bonaparte,20-Jan-78
Van Buren,Meek's Flour Mill,700  1st St ,west end of 700 block,Bonaparte,27-Jan-83
Van Buren,Des Moines River Lock No. 5,,@ The Des Moines River,Bonaparte,07-Dec-77
Van Buren,Bonaparte Historic Riverfront District,,1st St. Main & Washington St.,Bonaparte,25-Apr-89
Van Buren,Wickfield Round Barn,,Approx 2 miles NE of Cantril,Cantril,30-Jun-86
Van Buren,Burg Wagon Works Building,131 S 2nd St ,,Farmington,14-Nov-78
Van Buren,Goodin Building,106 N Front St ,,Farmington,15-May-02
Van Buren,Lacey Keosauqua State Park: Picnic and Custodial Group (Area B),  Hwy 1  ,"Hwy 1 and County Rd J40, SW of Keosauqua",Keosauqua,15-Nov-90
Van Buren,Lacey Keosauqua State Park: Bathing Area (Area C),  Hwy 1  ,"Hwy 1 and County Rd J40, SW of Keosauqua",Keosauqua,15-Nov-90
Van Buren,Hotel Manning,100  Van Buren St ,River and Van Buren Sts,Keosauqua,23-Apr-73
Van Buren,"Pearson, Franklin, House",  Dodge St ,,Keosauqua,22-May-78
Van Buren,Van Buren County Courthouse,904  4th St ,,Keosauqua,09-Nov-77
Van Buren,"Twombley, Voltaire, Building",803  1st St ,,Keosauqua,29-Jul-93
Van Buren,Lacey Keosauqua State Park: Lodge and Picnic Area (Area A),  Hwy 1  ,"Hwy 1 and County Rd J40, SW of Keosauqua",Keosauqua,15-Nov-90
Van Buren,Kilbourn Bridge,,,Kilbourn,15-May-98
Van Buren,Eisenhower Bridge,,Approx 2.6 miles E of Milton,Milton,07-Apr-98
Van Buren,"Martin, Abner, House",,,Mount Zion,12-Apr-84
Van Buren,Midway Stock Farm,,Approx 1 mile N of Mt. Zion,Mount Zion,22-Feb-99
Van Buren,Vernon School,26849  South St ,South St at Smith St,Vernon,12-Sep-02
Wapello,Chief Wapello's Memorial Park,  Hwy 34  ,½ mile E of Agency,Agency,27-Mar-75
Wapello,McHaffey Opera House,414  Elm St ,,Eldon,22-Nov-95
Wapello,Dibble House,  Burton St ,corner of Burton and Gothic Sts,Eldon,01-Oct-74
Wapello,Eldon Carnegie Library,608 W Elm St ,,Eldon,30-May-96
Wapello,Big 4 Fair Art Hall,  Water St ,@ River Road,Eldon,18-May-95
Wapello,Benson Block,108 N Market St ,108-112,Ottumwa,03-Jan-85
Wapello,"Robertson, Jay, Funeral Home",220 N Court St ,,Ottumwa,11-Aug-95
Wapello,Ottumwa Public Library,129 N Court St ,,Ottumwa,27-Apr-84
Wapello,1st National Bank,131 E Main St ,,Ottumwa,11-Aug-95
Wapello,Burlington Depot,210 W Main St ,,Ottumwa,26-Nov-08
Wapello,Jefferson Street Viaduct,  Jefferson St ,,Ottumwa,15-May-98
Wapello,Hofmann Building,101 S Market St ,,Ottumwa,27-Dec-10
Wapello,North Fellows Historic District,,1200 block N Fellows St & 1204-1212 N Elm St,Ottumwa,27-Dec-10
Wapello,Historic Railroad District,,Main St to BN/SF RR between Washington and Marion,Ottumwa,06-Oct-11
Wapello,U.S. Post Office (Ottumwa Municipal Building),105 E 3rd St ,corner of 4th and Court,Ottumwa,13-Aug-76
Wapello,Dahlonega School #1,,2 mi NE of Ottumwa on County Rd H25,Ottumwa,10-Aug-00
Wapello,Ottumwa Cemetery Historic District,1302 N Court St ,,Ottumwa,11-Aug-95
Wapello,Wapello County Courthouse,  Court St ,,Ottumwa,02-Jul-81
Wapello,Fifth Street Bluff Historic District,,"E. 5th St, W. 5th.St., 6th St. N. Green , N. Marlet N. Court",Ottumwa,07-Jan-98
Wapello,Vogel Place Historic District,,"Ott.County Club, Court St. Ott. Cemetery & Farmer St. Joe's",Ottumwa,11-Aug-95
Wapello,Mars Hill,,Approx 14 miles SE of Ottumwa,Ottumwa,13-Sep-74
Wapello,Ottumwa Young Women's Christian Association,133 W 2nd St ,@ Washington,Ottumwa,24-Aug-05
Wapello,Hotel Ottumwa,107 E 2nd St ,,Ottumwa,25-Sep-12
Wapello,Benson Building,214 E 2nd St ,,Ottumwa,11-Aug-95
Wapello,B'nai Jacob Synagogue,529 E Main St ,,Ottumwa,10-Aug-04
Wapello,"Garner, J. W., Building",222 E 2nd St ,222-224 E 2nd St,Ottumwa,12-Feb-10
Wapello,Foster/Bell House,205 E 5th St ,,Ottumwa,29-Sep-83
Wapello,Court Hill Historic District,,"111E. Court, 407-1004 N. Court",Ottumwa,07-Jan-98
Warren,Coal Creek Bridge,2404  Fillmore St ,9.0 miles SE of Carlisle,Carlisle,07-Apr-98
Warren,Lake Ahquabi State Park; Refactory Area (Area C),1650  118th Ave ,Apx 4 miles S of Indianola,Indianola,15-Nov-90
Warren,Hoosier Row School,15246  R63 Hwy ,SW of Indianola,Indianola,23-Jun-11
Warren,Warren County Courthouse,115 N Howard Ave ,,Indianola,28-Aug-03
Warren,Indianola High School,301 N Buxton St ,,Indianola,24-Oct-02
Warren,Science Hall,,Simpson Colege Campus,Indianola,08-May-91
Warren,Polled Hereford Breed Origin Site,,Apx 7 miles SW of Indianola,Indianola,24-Jun-83
Warren,Lake Ahquabi State Park; Bathhouse Area (Area B),1650  118th Ave ,Apx 4 miles S. of Indianola,Indianola,15-Nov-90
Warren,Lake Ahquabi State Park:  Picnic Area (Area A),,Apx 4 miles S. of Indianola,Indianola,15-Nov-90
Warren,Octagon Barn,,Apx 1/2 mile S of Milo,Milo,30-Jun-86
Warren,"United Presbyterian Church, Summerset",,Apx 5/12 miles E of Norwalk,Norwalk,07-Nov-76
Warren,Palmyra Methodist Episcopal Church,,,Palmyra,01-Oct-79
Washington,St. Mary's Parish Church Buildings,  St. Mary St ,St. Mary St. at Washington St.,Riverside,09-Jul-79
Washington,"Young, Alexander, Cabin", W Madison St ,,Washington,14-Aug-73
Washington,"Stewart, Frank, House",603 W Washington St ,,Washington,16-Nov-87
Washington,"Keck, Joseph, House",504 W Washington St ,,Washington,28-Nov-78
Washington,"Conger, Jonathan Clark, House",903 E Washington St ,,Washington,28-Jun-74
Washington,"Brookhart, Smith Wildman and Jennie (Hearne), House",1203 E Washington St ,,Washington,22-Aug-05
Washington,Blair House, E Washington St ,E Washington St at S. 2nd Ave,Washington,04-Jun-73
Washington,Kurtz House,305 S C Ave ,,Washington,22-Sep-77
Washington,Washington County Courthouse, N B Ave ,,Washington,02-Jul-81
Washington,Grace Hill Moravian Church and Cemetery,,Approx. 6 mi SW of Washington,Washington,12-Aug-77
Washington,"Chicago, Milwaukee, and St. Paul Railroad Underpass",,2.3 mi SW of Washington,Washington,15-May-98
Washington,"Smouse, Winfield, House",321 S Iowa Ave ,,Washington,27-Jan-83
Washington,Pilotburg Church,1874  155th St ,,Wellman,02-May-96
Washington,"Johnson, Thomas, Round Barn",,Approx. 4 mi SW of Wellman,Wellman,11-Jul-86
Wayne,Nelson Round Barn,,apx 1/2 mi E of Allerton,Allerton,19-Nov-86
Wayne,Pleasant Hill School,,apx 2 1/2 mi SW of Clio,Clio,28-May-75
Wayne,"Tedford, W. H. , House",312 S West St ,,Corydon,26-Mar-79
Webster,"Coffin, Lorenzo S., Burial Plot",,N edge of Fort Dodge,Fort Dodge,17-Nov-77
Webster,Fort Dodge Downtown Historic District,,"Central Ave between 1st Ave N/S, N/S 3rd St, N/S 11th St",Fort Dodge,10-Nov-10
Webster,Oakland Cemetery,1600 N 15th St ,,Fort Dodge,24-Aug-00
Webster,Oleson Park Music Pavilion,1400  Oleson Park Ave ,,Fort Dodge,09-May-03
Webster,Wahkonsa Hotel,927  Central Ave ,,Fort Dodge,21-May-08
Webster,Webster County Courthouse,701  Central Ave ,,Fort Dodge,02-Jul-81
Webster,First National Bank Building,629  Central Ave ,,Fort Dodge,27-Feb-03
Webster,"Vincent, Webb, House",824  3rd Ave S,,Fort Dodge,23-Apr-73
Webster,Oak Hill Historic District,,bounded by 8th-12th Sts and 2nd and 3rd Aves,Fort Dodge,05-May-77
Webster,Corpus Christi Church,416 N 8th St ,,Fort Dodge,08-Oct-76
Webster,Dolliver Memorial State Park:  Entrance Area (A),,,Lehigh,15-Nov-90
Webster,"Dolliver Memorial State Park:  Picnic, Hiking, & Maintenance Area (Area B)",,N of IA 50 on Des Moines River,Lehigh,15-Nov-90
Winnebago,Forest City Public Library,137 S Clark St ,,Forest City,05-Apr-84
Winnebago,Winnebago County Courthouse,  J St ,between 6th and Clark,Forest City,02-Jul-81
Winnebago,"Thompson, Charles J., House",336 N Clark St ,,Forest City,30-Nov-78
Winnebago,"Round Barn, Norway Township",  County Rd R60  ,"apx 1 mi NNE of Scarville, off county road R-60",Scarville,27-Feb-87
Winneshiek,Upper Bluffton Bridge, W Ravine Rd ,over Upper Iowa River,Bluffton,15-May-98
Winneshiek,Gilliece Bridge,  Cattle Creek Rd ,3.2 mi W of Bluffton,Bluffton,15-May-98
Winneshiek,Burr Oak House / Masters Hotel,3607  236th Ave ,,Burr Oak,27-Jan-83
Winneshiek,Kinney Octagon Barn,,1mi N of Burr Oak,Burr Oak,19-Nov-86
Winneshiek,Burr Oak Savings Bank,3608  236th Ave ,,Burr Oak,08-Aug-01
Winneshiek,Calmar Passenger Depot,201 N Maryville St ,,Calmar,21-Mar-11
Winneshiek,Decorah Municipal Bathhouse and Swimming Pool,701  College Dr ,NW Corner of Pool St. and College Dr.,Decorah,30-Jan-12
Winneshiek,Decorah Ice Cave,  Ice Cave Rd ,,Decorah,20-Dec-78
Winneshiek,"Miller, Norris, House",118 N Mill St ,,Decorah,08-Jun-76
Winneshiek,Cooley - Whitney House,305  Grove St ,,Decorah,25-Jan-80
Winneshiek,Steyer Bridge,  Oneota Rd ,"E. of 52, in Twin Springs Park",Decorah,04-Jan-83
Winneshiek,Steyer Opera House,102 W Water St ,102-104 W Water St,Decorah,24-Jan-80
Winneshiek,Decorah Woolen Mill,107  Court St ,,Decorah,26-Jan-01
Winneshiek,Broadway - Phelps Park Historic District,,W Broadway to Park Dr,Decorah,13-Nov-76
Winneshiek,Painter-Bernatz Mill,200 N Mill St ,,Decorah,11-Jan-74
Winneshiek,Ellsworth-Porter House,401 W Broadway St ,,Decorah,06-Aug-75
Winneshiek,Luther College Farm,  College Dr ,NE of Tower Dorms on Old Hwy 52,Decorah,17-Jul-79
Winneshiek,Ten Mile Creek Bridge,  Happy Hollow Rd ,5.7 mi NW of Decorah over Ten Mile Creek,Decorah,15-May-98
Winneshiek,Freeport Bowstring Arch Bridge,,"in Trout Run Park, 1 mi E of Decorah and N of Hwy 9",Decorah,19-Apr-84
Winneshiek,Birdsall Lime Kiln,,1.5 mi E of Decorah,Decorah,07-Mar-79
Winneshiek,Washington Prairie Methodist Church,2059  CO Rd W42  ,3 mi SE of Decorah,Decorah,29-Jan-80
Winneshiek,Jacobson Farm,,2 mi SE of Decorah,Decorah,14-Jun-82
Winneshiek,Koren Library,  High St ,Luther College Campus,Decorah,12-Jan-84
Winneshiek,Turkey River Bridge,  Little Church Rd ,2.5 mi S of Festina,Festina,15-May-98
Winneshiek,Fort Atkinson Historic District,  2nd St ,2nd St and 8th Ave,Fort Atkinson,
Winneshiek,Fort Atkinson Bridge,  150th St ,over Turkey River,Fort Atkinson,07-Apr-98
Winneshiek,Frankville School,  State St ,,Frankville,14-Nov-78
Winneshiek,Locust School,,2.5 mi SW of Highlandville,Highlandville,22-May-78
Winneshiek,Lawrence Bridge,  336th Ave ,Over Turkey River,Jackson Junction,15-May-98
Winneshiek,Ossian Opera House,  Main St ,,Ossian,18-Jun-79
Winneshiek,Big Stone Mills,113 N Main St ,,Spillville,15-Jul-09
Winneshiek,"Taylor, Wenzil, Building",331 S Main St ,NW corner of Victory and Main,Spillville,13-Mar-79
Woodbury,"Bailey, George A. and Mary Tinkel, House",423  10th St ,,Correctionville,05-Aug-98
Woodbury,"Chicago, Milwaukee, St. Paul & Pacific Combination Depot -- Hornick",  Main St ,Main St S of Railway St,Hornick,06-Sep-90
Woodbury,"Ashby, Atchison A., House",1807  Summit St ,,Sioux City,25-Sep-98
Woodbury,"Bruguier, Theophile, Cabin",  Riverside Blvd ,in Riverside Park,Sioux City,14-Aug-00
Woodbury,Sioux City Linseed Oil Works,210  Court St ,,Sioux City,10-Jan-08
Woodbury,Williges Building,613  Pierce St ,,Sioux City,31-Aug-07
Woodbury,New Orpheum Theatre,520  Pierce St ,"520-528 Pierce St, aka 510 Pierce St",Sioux City,24-Aug-00
Woodbury,Sioux City Masonic Temple,820  Nebraska St ,aka 801 Douglas St,Sioux City,14-Jan-04
Woodbury,"Knott, Dr. Van Buren, House",2323  Nebraska St ,,Sioux City,08-Sep-99
Woodbury,Sioux City Baptist Church,1301  Nebraska St ,,Sioux City,22-Oct-79
Woodbury,Sioux City Central High School,1212  Nebraska St ,,Sioux City,23-Jul-73
Woodbury,"Sanford, Arthur and Stella, House",1925  Summit St ,,Sioux City,09-May-03
Woodbury,Motor Mart Building,520  Nebraska St ,,Sioux City,22-Apr-93
Woodbury,Martin Hotel,410  Pierce St ,aka 400 Pierce St,Sioux City,27-Jan-83
Woodbury,Simmons Hardware Company Warehouse,323  Water St ,,Sioux City,25-Apr-08
Woodbury,Plymouth Building,1100  4th St ,1100-1110 4th St,Sioux City,15-Aug-95
Woodbury,Mount Sinai Temple,1320  Nebraska St ,,Sioux City,21-Oct-99
Woodbury,Alhambra Apartments,801  8th St ,,Sioux City,12-Oct-01
Woodbury,Leeds Junior High School,3919  Jefferson St ,,Sioux City,24-Oct-02
Woodbury,"Crittenton, Florence, Home and Maternity Hospital",1105  28th St ,1105-1111 28th St,Sioux City,31-Mar-00
Woodbury,Great Northern Railway Steam Locomotive No. 1355 and Tender 1451,3400  Sioux River Rd ,,Sioux City,15-Dec-04
Woodbury,Rose Hill Historic District,,"1400-1700 blocks Douglas, Summit Sts and Grandview Blvd",Sioux City,12-Sep-02
Woodbury,"Oversen, Julius and Anine, House",2037 S Lemon St ,,Sioux City,28-Mar-07
Woodbury,St. Boniface Historic District,703 W 5th St ,and 515 Cook St. and 700 W 6th St.,Sioux City,05-Nov-98
Woodbury,Sergeant Floyd,1010  Larson Park Rd ,Missouri River mile marker 730,Sioux City,05-May-89
Woodbury,Charles City College Hall,1501  Morningside Ave ,,Sioux City,21-Jan-83
Woodbury,Holy Trinity Greek Orthodox Church,900  6th St ,,Sioux City,06-Mar-98
Woodbury,"Newton, James P., House and Maid's Cottage",2312  Nebraska St ,,Sioux City,03-Mar-00
Woodbury,Morningside College Historic District,  Morningside Ave ,,Sioux City,14-May-97
Woodbury,Midland Packing Company,2001  Leech Ave ,,Sioux City,25-Jan-79
Woodbury,"Burkam, Elzy G., House",1525  Douglas St ,,Sioux City,15-Jul-98
Woodbury,Fourth Street Historic District,  4th St ,1002-1128 4th St,Sioux City,15-Aug-95
Woodbury,"Sioux City Public Library, North Side Branch",810  29th St ,,Sioux City,07-Dec-00
Woodbury,"Martin, T. S., Company",409  Nebraska St ,"409-411 Nebraska St, See also: 515-517, and 519-521 4th St",Sioux City,15-Jul-98
Woodbury,"Everist, H. H., House",37  McDonald St ,,Sioux City,29-Sep-83
Woodbury,Boston Block,1005  4th St ,1005-1013 4th St,Sioux City,03-Jan-85
Woodbury,Evans Block,1126  4th St ,"1126-1128 4th St, AKA 126-128 4th",Sioux City,03-Jan-85
Woodbury,"Martin, T. S., and Company",515  4th St ,"515-517,519-521 4th St, See also 409-411 Nebraska",Sioux City,15-Jul-98
Woodbury,Badgerow Building,622 W 4th St ,,Sioux City,24-Mar-82
Woodbury,Sioux City Fire Station Number 3,1211  5th St ,,Sioux City,21-May-08
Woodbury,Warrior Hotel,519  6th St ,6th @ Nebraska,Sioux City,27-Jun-85
Woodbury,Sioux City Free Public Library,705  6th St ,,Sioux City,02-Jun-97
Woodbury,Woodbury County Courthouse,620  Douglas St ,7th St @ Douglas,Sioux City,18-Dec-73
Woodbury,Swedish Evangelical Lutheran Augustana Congregation Church,600  Court St ,,Sioux City,30-May-06
Woodbury,Mary Elizabeth Day Nursery,814  Court St ,,Sioux City,30-Oct-97
Woodbury,St. Thomas Episcopal Church,1200  Douglas St ,,Sioux City,27-Sep-84
Woodbury,Sioux City Public Library (Smith Villa Branch),1509  George St ,,Sioux City,23-May-83
Woodbury,Sergeant Floyd Monument,  Glenn Ave ,Glenn Ave at Lewis Ave,Sioux City,15-Oct-66
Woodbury,Municipal Auditorium,500  Gordon Dr ,,Sioux City,27-Jul-06
Woodbury,"Schulein, Ben and Harriet, House",2604  Jackson St ,,Sioux City,30-Oct-97
Woodbury,Mylius-Eaton House,2900  Jackson St ,,Sioux City,13-Jan-04
Woodbury,"Peirce, John, House",2901  Jackson St ,,Sioux City,12-Dec-78
Woodbury,Davidson Building,505  6th St ,aka 600 Pierce St,Sioux City,17-May-99
Woodbury,Benson Archaeological Site,,Approx. 1 mi N of Smithland,Smithland,24-Apr-84
Worth,Rhodes Mill,  Main St ,,Fertile,24-Nov-78
Worth,"Chicago, Milwaukee, and St. Paul Railroad-Grafton Station",  IA 337  ,,Grafton,23-Jun-76
Worth,First Methodist Episcopal Church,401  2nd St ,,Kensett,16-Aug-00
Worth,Worth County Courthouse,1000  Central Ave ,1000 block of Central Ave,Northwood,02-Jul-81
Worth,Northwood Central Avenue Historic District,,Central Ave W Near 5th St to 10th St on the East,Northwood,19-Sep-06
Worth,Former Worth County Courthouse,921  Central Ave ,,Northwood,02-Jul-81
Wright,Cornelia Lake Bridge,,county park footpath over inlet of lake 4.9 mi NE of Clarion,Clarion,15-May-98
Wright,Wright County Courthouse,  Central Ave ,,Clarion,02-Jul-81
